,y,max_cluster,max_random,netw_size,p1,p_si,p_ri,p_sw,k
2358,-1.973789584679752,1.0,0.004253308128544423,46,0.021422110090470015,0.4995163790201399,0.9428149540644388,0.3066283250968277,4
2359,0.6472854823584927,1.0,0.9881198347107438,44,0.6402059419324861,0.8767255947654365,0.578322035636381,0.3989063338020805,8
2360,0.6368615650031291,1.0,0.9758948137326515,74,0.5726653337837776,0.5066770809411111,0.5587891795776018,0.39394475759129977,8
2361,-1.883937491223495,1.0,0.01953125,32,0.13146636241612997,0.1884923887444404,0.6461013243422883,0.006930294713169749,6
2362,-1.9880314788964821,1.0,0.0017,100,0.027468093397480353,0.8243734171668506,0.4417087375435419,0.19980084193693726,8
2363,0.6145387078667007,1.0,0.9482716049382716,90,0.4791762032285405,0.4740969614366337,0.6960054849635569,0.6396869212854177,8
2364,0.4711931312261108,1.0,0.8253968253968254,42,0.2657652339148002,0.2442773257978248,0.8292644409394305,0.3988318588172126,8
2365,0.6378267640286699,1.0,0.9775510204081632,70,0.3399996349389509,0.39134341512553283,0.15496667337532644,0.7385207725068712,8
2366,0.6553553659517697,1.0,0.9989669421487604,44,0.9020587129947643,0.5331973311107252,0.97872508115741,0.8175888196029378,8
2367,0.6356305572004404,1.0,0.9948096885813149,34,0.45726544042144635,0.22796573340655835,0.08842165205515928,0.8883617503702795,10
2368,-1.20114122681883,1.0,0.13,10,0.0248281429370234,0.5094421921079046,0.663374829929044,0.9921671011413934,6
2369,0.6293441594226283,1.0,0.9673442906574394,68,0.3348116789563442,0.08944551912103493,0.058344834005936486,0.39434371924734235,4
2370,0.5677698944749948,1.0,0.9400826446280992,22,0.48069371709293296,0.8277735244718151,0.8796321230195481,0.03086579901263542,6
2371,0.6541337112726489,1.0,0.9945987654320988,36,0.6882678736423843,0.3019745284080173,0.30059152124514865,0.8617953539814298,8
2372,0.6070799739483875,1.0,0.9424,50,0.535592813577535,0.6852709904022787,0.5595682546420834,0.7597520782106667,6
2373,0.6578425360230544,1.0,1.0,52,0.9936221762189957,0.6789305819219267,0.33507572639112804,0.763922438985358,10
2374,0.5520158853492187,1.0,0.9744897959183674,14,0.24924724618970484,0.4532945220319351,0.5019280896580429,0.09212167087135603,10
2375,0.6604521673756469,1.0,0.9979012345679013,90,0.5972905798452085,0.04822719314094437,0.05538405691997417,0.01868173706668186,8
2376,-1.9793065565857135,1.0,0.011814744801512287,46,0.2618322777061598,0.9607114487913823,0.6917381633995083,0.31127844893666745,4
2377,0.6607588910785875,1.0,0.9988185255198487,92,0.5933567261766006,0.7699384401098063,0.041563562851104074,0.21995829103970344,10
2378,0.6129796434690277,1.0,0.9500208246563931,98,0.31435988917823365,0.4782350496643355,0.06254457500437549,0.6720699151760339,4
2379,0.662655515958113,1.0,0.9982422931314224,86,0.8271590898971375,0.1914220288653159,0.47910605107257476,0.7278018503063312,8
2380,-1.157791250204817,1.0,0.1388888888888889,12,0.00039706917639736883,0.3758818061452779,0.7945982196627928,0.22435921040993023,6
2381,0.6597627683261182,1.0,0.9990234375,64,0.7401984475423254,0.5474211222621959,0.13466193441245122,0.5342817206430074,10
2382,0.5012964820072051,1.0,0.8777777777777778,30,0.35849935189828674,0.2590794852289293,0.48815638314648513,0.712969351647975,6
2383,0.6528130393568591,1.0,0.9894748263888888,96,0.7498101869857503,0.1257891418987931,0.9615453957493529,0.5936722786159466,10
2384,0.5919357485274045,1.0,0.9286703601108033,76,0.41092587946198367,0.5939456010708046,0.51290872838373,0.27297053441049424,6
2385,0.6180428498154084,1.0,0.9545454545454546,66,0.55153829342674,0.87507877266004,0.5858670687102963,0.9142856576793802,6
2386,0.5678707927505858,1.0,0.9722222222222222,18,0.4218258223544473,0.11691193951176959,0.6812268208628216,0.9546299050176599,10
2387,0.573380976797488,1.0,0.9088340273646639,82,0.36164180403150603,0.16219890806705628,0.9880659009480302,0.5522324777379566,10
2388,0.6527402454773275,1.0,0.9900041649312786,98,0.7941003595946954,0.693574739326243,0.40326915189848556,0.9623496911839755,4
2389,0.6120798348142769,1.0,0.9477014462809917,88,0.45778643004274167,0.24609987985062254,0.9821814458351357,0.13827555399562452,10
